Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4378,CA-2021-714058,18/11/2021,21/11/2021,Standard Class,GX-46801,Customer-24,Corporate,United States,Salt Lake City,Utah,63441,West,TEC-AC-1609,Technology,Accessories,Plantronics Headset,72.35,1,0.2,15.47
4379,CA-2021-121669,13/12/2021,19/12/2021,Standard Class,XP-90966,Customer-86,Corporate,United States,Richmond,Virginia,68494,East,OFF-ST-3869,Office Supplies,Storage,Storex Durable Binder,161.6,1,0.1,8.16
4380,CA-2022-620632,26/10/2022,29/10/2022,Standard Class,MJ-96711,Customer-52,Corporate,United States,Cambridge,Massachusetts,37544,East,OFF-BI-8618,Office Supplies,Binders,Fellowes Binder,49.08,1,0.2,7.18
4381,CA-2019-992627,08/07/2019,14/07/2019,Second Class,TQ-56605,Customer-450,Consumer,United States,Orem,Utah,42967,West,TEC-CO-5766,Technology,Copiers,Ricoh Aficio,1222.69,2,0.1,224.78
4382,CA-2020-971514,03/11/2020,05/11/2020,Second Class,OH-98565,Customer-14,Corporate,United States,San Diego,California,23584,West,TEC-MA-9510,Technology,Machines,HP LaserJet,472.63,1,0.0,43.19
4383,CA-2022-624045,20/08/2022,25/08/2022,First Class,BZ-27521,Customer-587,Corporate,United States,Rockford,Illinois,43753,Central,TEC-PH-6883,Technology,Phones,Cisco TelePresence,180.71,1,0.4,31.98
4384,CA-2020-204701,29/11/2020,06/12/2020,Standard Class,JM-38304,Customer-52,Corporate,United States,Independence,Missouri,82839,Central,TEC-PH-7448,Technology,Phones,Nokia Smart Phone,415.85,1,0.0,67.27
4385,CA-2019-240748,20/05/2019,27/05/2019,Second Class,DG-76445,Customer-151,Home Office,United States,Lowell,Massachusetts,36509,East,TEC-CO-9936,Technology,Copiers,Xerox WorkCentre,3305.11,5,0.1,567.29
4386,CA-2022-386737,08/06/2022,11/06/2022,First Class,YD-51259,Customer-627,Corporate,United States,Springfield,Missouri,46698,Central,FUR-TA-4252,Furniture,Tables,Lesro T-Shape Table,2666.04,3,0.2,-205.98
4387,CA-2021-809658,12/09/2021,15/09/2021,Standard Class,PH-65836,Customer-644,Home Office,United States,Indianapolis,Indiana,60228,Central,FUR-BO-3649,Furniture,Bookcases,Mainstays Bookcase,3205.09,7,0.15,-67.63
4388,CA-2021-705098,18/09/2021,21/09/2021,Same Day,FM-97122,Customer-654,Corporate,United States,Savannah,Georgia,34640,South,FUR-BO-7655,Furniture,Bookcases,Mainstays Bookcase,78.01,1,0.5,0.46
4389,CA-2019-261656,20/06/2019,24/06/2019,Second Class,PR-89074,Customer-273,Home Office,United States,Erie,Pennsylvania,92189,East,OFF-EN-2915,Office Supplies,Envelopes,GreenWise Mailers,27.99,2,0.1,4.3
4390,CA-2019-191680,16/12/2019,19/12/2019,Standard Class,ES-90822,Customer-617,Home Office,United States,Green Bay,Wisconsin,31635,Central,TEC-MA-9262,Technology,Machines,Brother Printer,2035.32,7,0.15,345.93
4391,CA-2019-246648,28/11/2019,30/11/2019,Second Class,KN-34555,Customer-762,Corporate,United States,Knoxville,Tennessee,14038,South,TEC-AC-1979,Technology,Accessories,Kensington Keyboard,343.08,2,0.0,61.65
4392,CA-2019-615217,31/05/2019,02/06/2019,Standard Class,ZJ-45202,Customer-414,Consumer,United States,Raleigh,North Carolina,19373,East,FUR-TA-3196,Furniture,Tables,Balt Folding Table,5725.62,6,0.0,-526.21
4393,CA-2022-421236,15/10/2022,18/10/2022,Standard Class,KV-20532,Customer-315,Consumer,United States,Kansas City,Missouri,63140,Central,TEC-CO-2800,Technology,Copiers,Canon imageCLASS,3519.1,4,0.15,678.37
4394,CA-2019-670458,22/07/2019,27/07/2019,Second Class,QW-35084,Customer-582,Consumer,United States,Tuscaloosa,Alabama,54193,South,TEC-PH-3524,Technology,Phones,Samsung Galaxy Tab,529.93,1,0.1,84.56
4395,CA-2021-965019,28/07/2021,31/07/2021,Standard Class,GN-67957,Customer-245,Consumer,United States,Huntsville,Alabama,86549,South,TEC-MA-1037,Technology,Machines,HP LaserJet,204.64,1,0.0,19.95
4396,CA-2019-651017,31/01/2019,05/02/2019,Second Class,UG-67172,Customer-594,Consumer,United States,Colorado Springs,Colorado,44087,West,TEC-AC-5583,Technology,Accessories,Logitech Mouse,384.66,2,0.0,82.02
4397,CA-2021-845337,19/08/2021,21/08/2021,Second Class,SL-10998,Customer-171,Corporate,United States,Sparks,Nevada,74657,West,OFF-AR-4009,Office Supplies,Art,Acme Staple Remover,38.88,2,0.0,3.75
4398,CA-2022-282458,11/11/2022,18/11/2022,Standard Class,FC-15729,Customer-729,Consumer,United States,Albany,New York,77139,East,TEC-AC-5721,Technology,Accessories,SanDisk USB,319.57,3,0.1,76.31
4399,CA-2021-771525,25/05/2021,27/05/2021,First Class,NT-51977,Customer-574,Home Office,United States,Clarksville,Tennessee,81264,South,FUR-BO-3250,Furniture,Bookcases,Mainstays Bookcase,642.31,2,0.1,-8.31
4400,CA-2022-627714,26/01/2022,28/01/2022,Standard Class,IG-55566,Customer-773,Home Office,United States,Mobile,Alabama,80704,South,TEC-CO-1906,Technology,Copiers,HP Officejet,2296.29,2,0.2,497.22
4401,CA-2022-650237,28/01/2022,30/01/2022,Second Class,NE-37387,Customer-545,Corporate,United States,Kenosha,Wisconsin,12831,Central,FUR-TA-2560,Furniture,Tables,Balt Folding Table,4343.14,6,0.3,-493.02
4402,CA-2019-524142,12/07/2019,19/07/2019,Standard Class,QU-54515,Customer-101,Corporate,United States,Colorado Springs,Colorado,82642,West,FUR-BO-5241,Furniture,Bookcases,Bush Stackable Bookcase,106.16,1,0.1,1.22
4403,CA-2022-484843,18/12/2022,21/12/2022,Standard Class,WA-26845,Customer-154,Consumer,United States,Charlotte,North Carolina,37158,East,TEC-CO-8810,Technology,Copiers,Ricoh Aficio,2509.45,5,0.15,411.04
4404,CA-2022-701174,28/12/2022,02/01/2023,Standard Class,RZ-90990,Customer-666,Home Office,United States,Detroit,Michigan,50766,Central,OFF-EN-3620,Office Supplies,Envelopes,GreenWise Mailers,22.36,3,0.1,3.0
4405,CA-2019-343378,19/10/2019,21/10/2019,Second Class,PG-73561,Customer-236,Consumer,United States,Racine,Wisconsin,29919,Central,FUR-TA-8738,Furniture,Tables,Lesro T-Shape Table,1733.56,2,0.3,-82.88
4406,CA-2019-886147,09/12/2019,15/12/2019,Standard Class,GY-53243,Customer-18,Consumer,United States,Aurora,Colorado,61916,West,TEC-CO-8030,Technology,Computers,Lenovo ThinkPad,1800.88,4,0.0,378.83
4407,CA-2021-592740,22/05/2021,29/05/2021,Standard Class,DZ-40300,Customer-170,Corporate,United States,Detroit,Michigan,68144,Central,FUR-CH-3733,Furniture,Chairs,La-Z-Boy Chair,1209.42,3,0.4,112.05
4408,CA-2020-395401,26/04/2020,30/04/2020,Standard Class,ZI-30425,Customer-54,Corporate,United States,Montgomery,Alabama,22830,South,FUR-TA-4200,Furniture,Tables,Chromcraft Oval Table,3029.02,3,0.15,-233.79
4409,CA-2020-884503,14/02/2020,17/02/2020,Second Class,ME-71736,Customer-509,Corporate,United States,Gresham,Oregon,25105,West,OFF-LA-2447,Office Supplies,Labels,Avery Address Labels,102.16,5,0.2,4.5
4410,CA-2019-246375,01/05/2019,03/05/2019,First Class,JV-54029,Customer-773,Consumer,United States,Chattanooga,Tennessee,57636,South,TEC-AC-3833,Technology,Accessories,Belkin USB Hub,149.86,6,0.2,28.0
4411,CA-2022-667084,05/06/2022,08/06/2022,Standard Class,TR-21691,Customer-83,Consumer,United States,Toledo,Ohio,62792,East,TEC-PH-1475,Technology,Phones,Apple iPhone,2867.81,6,0.2,444.83
4412,CA-2021-981634,24/11/2021,01/12/2021,Standard Class,NF-52551,Customer-180,Corporate,United States,Gulfport,Mississippi,50925,South,TEC-MA-5988,Technology,Machines,Brother Printer,102.29,1,0.4,8.61
4413,CA-2022-611790,05/01/2022,09/01/2022,Same Day,CY-11379,Customer-78,Home Office,United States,Rochester,New York,33805,East,FUR-TA-5265,Furniture,Tables,Bretford CR4500 Table,878.7,1,0.2,-85.0
4414,CA-2021-169203,23/10/2021,27/10/2021,Standard Class,AS-34950,Customer-69,Consumer,United States,San Antonio,Texas,51108,Central,FUR-BO-3539,Furniture,Bookcases,Sauder Bookcase,2395.7,5,0.0,-51.28
4415,CA-2020-302805,05/05/2020,09/05/2020,Second Class,YI-52490,Customer-219,Corporate,United States,Lowell,Massachusetts,74394,East,FUR-ST-5293,Furniture,Storage,Fellowes Storage Drawer,146.4,1,0.15,18.25
4416,CA-2021-690041,25/12/2021,29/12/2021,Second Class,PH-70956,Customer-184,Consumer,United States,Hillsboro,Oregon,13158,West,FUR-FU-1174,Furniture,Furnishings,Fiskars Scissors,33.34,1,0.0,3.6
4417,CA-2022-827610,22/02/2022,24/02/2022,Second Class,YZ-14248,Customer-430,Consumer,United States,Tacoma,Washington,60395,West,FUR-ST-6437,Furniture,Storage,Storex Durable Binder,71.41,1,0.1,9.03
4418,CA-2019-246081,16/09/2019,20/09/2019,Standard Class,MI-46068,Customer-743,Consumer,United States,Hattiesburg,Mississippi,51187,South,OFF-EN-6495,Office Supplies,Envelopes,GreenWise Mailers,12.84,1,0.0,1.21
4419,CA-2021-693531,13/09/2021,20/09/2021,Second Class,LO-83290,Customer-39,Home Office,United States,Austin,Texas,44455,Central,FUR-TA-2085,Furniture,Tables,Lesro T-Shape Table,232.29,1,0.1,-25.64
4420,CA-2022-159346,20/09/2022,26/09/2022,Standard Class,ZR-52594,Customer-747,Consumer,United States,Chattanooga,Tennessee,41735,South,FUR-BO-1572,Furniture,Bookcases,Atlantic Bookcase,850.82,4,0.15,-23.82
4421,CA-2020-235916,03/12/2020,06/12/2020,First Class,YS-21156,Customer-494,Home Office,United States,Newark,New Jersey,21120,East,OFF-FA-5870,Office Supplies,Fasteners,Swingline Standard Staples,13.96,4,0.0,1.39
4422,CA-2022-802202,14/03/2022,18/03/2022,Second Class,ED-67617,Customer-682,Home Office,United States,Champaign,Illinois,52331,Central,OFF-PA-4287,Office Supplies,Paper,Southworth 25% Cotton,19.81,1,0.1,1.41
4423,CA-2020-318139,21/07/2020,27/07/2020,Second Class,YU-12861,Customer-230,Corporate,United States,Bloomington,Minnesota,28933,Central,TEC-CO-5739,Technology,Copiers,Xerox WorkCentre,3985.71,3,0.0,684.44
4424,CA-2021-410110,25/03/2021,30/03/2021,Second Class,MV-74843,Customer-467,Consumer,United States,New Orleans,Louisiana,71065,South,FUR-TA-9443,Furniture,Tables,Chromcraft Oval Table,645.17,1,0.1,-21.17
4425,CA-2020-202552,22/09/2020,25/09/2020,Standard Class,CW-34419,Customer-254,Consumer,United States,Clarksville,Tennessee,17513,South,FUR-BO-2136,Furniture,Bookcases,O'Sullivan Bookcase,188.09,1,0.0,1.75
4426,CA-2022-229905,16/02/2022,19/02/2022,Standard Class,PE-62957,Customer-503,Consumer,United States,Macon,Georgia,41772,South,FUR-TA-7952,Furniture,Tables,Bevis Folding Table,364.38,1,0.2,-15.8
4427,CA-2020-849621,01/04/2020,06/04/2020,Standard Class,DX-91453,Customer-486,Corporate,United States,New Orleans,Louisiana,50495,South,FUR-CH-1002,Furniture,Chairs,HON Office Chair,393.01,1,0.0,43.33
4428,CA-2019-638149,14/11/2019,20/11/2019,Second Class,AY-92560,Customer-52,Consumer,United States,Philadelphia,Pennsylvania,55803,East,TEC-PH-1988,Technology,Phones,Apple iPhone,686.11,1,0.0,106.37
4429,CA-2020-976451,11/01/2020,15/01/2020,Standard Class,IG-62085,Customer-714,Consumer,United States,Charlotte,North Carolina,96390,East,OFF-AP-7480,Office Supplies,Appliances,Holmes Portable Fan,248.64,2,0.2,39.84
4430,CA-2020-378285,21/11/2020,25/11/2020,Standard Class,GO-18263,Customer-525,Corporate,United States,Grand Rapids,Michigan,39128,Central,OFF-BI-3965,Office Supplies,Binders,Fellowes Binder,77.17,3,0.1,12.31
4431,CA-2022-829615,02/05/2022,06/05/2022,Standard Class,CT-80958,Customer-725,Home Office,United States,Las Vegas,Nevada,80285,West,OFF-BI-1159,Office Supplies,Binders,Fellowes Binder,39.68,2,0.3,6.45
4432,CA-2019-931542,24/12/2019,28/12/2019,Second Class,CV-48230,Customer-558,Consumer,United States,Cincinnati,Ohio,55907,East,TEC-AC-4806,Technology,Accessories,Plantronics Headset,42.62,1,0.3,10.32
4433,CA-2022-610787,14/05/2022,21/05/2022,Second Class,UL-35760,Customer-19,Consumer,United States,Baton Rouge,Louisiana,67338,South,TEC-CO-4811,Technology,Computers,HP EliteBook,1412.8,2,0.1,312.69
4434,CA-2022-674780,04/02/2022,08/02/2022,Standard Class,PL-59371,Customer-184,Consumer,United States,Kenosha,Wisconsin,54943,Central,FUR-CH-9026,Furniture,Chairs,Ergonomic Pro,225.86,1,0.0,36.39
4435,CA-2021-480037,03/05/2021,06/05/2021,Second Class,VT-32499,Customer-288,Consumer,United States,Durham,North Carolina,30180,East,OFF-SU-1636,Office Supplies,Supplies,Pentel Eraser,67.93,4,0.3,2.2
4436,CA-2019-795443,26/04/2019,02/05/2019,Standard Class,BN-54655,Customer-543,Corporate,United States,Cambridge,Massachusetts,51310,East,FUR-ST-9901,Furniture,Storage,Fellowes Storage Drawer,12.64,1,0.4,0.99
4437,CA-2022-424501,23/12/2022,30/12/2022,Second Class,PX-70611,Customer-60,Corporate,United States,Erie,Pennsylvania,90310,East,TEC-CO-9040,Technology,Copiers,Canon imageCLASS,4377.6,6,0.0,801.74
4438,CA-2020-190766,16/04/2020,22/04/2020,Second Class,YN-94982,Customer-42,Consumer,United States,Cambridge,Massachusetts,57454,East,TEC-CO-3330,Technology,Computers,Microsoft Surface,387.95,1,0.1,51.68
4439,CA-2019-131406,03/02/2019,08/02/2019,Second Class,CV-68361,Customer-181,Consumer,United States,Richmond,Virginia,17824,East,OFF-AR-8491,Office Supplies,Art,Acme Staple Remover,13.92,1,0.15,1.86
4440,CA-2020-885584,03/08/2020,07/08/2020,Standard Class,IP-80033,Customer-716,Consumer,United States,Augusta,Georgia,27653,South,FUR-TA-9358,Furniture,Tables,Balt Folding Table,814.12,1,0.0,-86.97
4441,CA-2021-937786,13/07/2021,15/07/2021,Standard Class,PU-86042,Customer-496,Corporate,United States,Evansville,Indiana,19632,Central,FUR-ST-7544,Furniture,Storage,Cardinal EasyOpen,399.08,2,0.0,49.54
4442,CA-2021-564138,20/12/2021,25/12/2021,Standard Class,OG-68722,Customer-762,Home Office,United States,Knoxville,Tennessee,90017,South,OFF-PA-2522,Office Supplies,Paper,Xerox 1967,85.3,2,0.1,7.4
4443,CA-2021-718753,13/04/2021,20/04/2021,Standard Class,CU-92479,Customer-368,Corporate,United States,Las Vegas,Nevada,73912,West,TEC-CO-4697,Technology,Copiers,Ricoh Aficio,8573.28,6,0.0,1938.2
4444,CA-2019-607803,23/01/2019,27/01/2019,Second Class,WV-59758,Customer-327,Home Office,United States,Springfield,Illinois,49340,Central,FUR-TA-3389,Furniture,Tables,Bevis Folding Table,3439.38,3,0.0,-122.37
4445,CA-2019-421516,08/05/2019,14/05/2019,Second Class,YB-30832,Customer-689,Corporate,United States,Mobile,Alabama,10054,South,TEC-PH-1614,Technology,Phones,Cisco TelePresence,202.55,1,0.4,40.14
4446,CA-2022-233510,17/07/2022,19/07/2022,Second Class,LI-83611,Customer-593,Corporate,United States,Huntsville,Alabama,95429,South,TEC-CO-4414,Technology,Copiers,HP Officejet,1242.23,2,0.1,250.01
4447,CA-2022-170270,20/11/2022,26/11/2022,Standard Class,VL-26839,Customer-340,Consumer,United States,Colorado Springs,Colorado,36518,West,OFF-AP-9931,Office Supplies,Appliances,Breville Toaster,44.96,1,0.5,4.68
4448,CA-2022-238980,06/12/2022,09/12/2022,Standard Class,AP-85011,Customer-374,Consumer,United States,Covington,Kentucky,76549,South,FUR-CH-3650,Furniture,Chairs,HON Office Chair,1275.58,2,0.15,237.19
4449,CA-2022-109939,14/07/2022,18/07/2022,Standard Class,SX-22968,Customer-97,Corporate,United States,Reno,Nevada,87458,West,TEC-MA-6149,Technology,Machines,Brother Printer,503.19,3,0.0,50.23
4450,CA-2019-474397,13/10/2019,16/10/2019,Standard Class,GJ-55119,Customer-561,Consumer,United States,Orlando,Florida,65465,South,FUR-TA-5387,Furniture,Tables,Bevis Folding Table,591.53,1,0.1,-72.01
4451,CA-2020-619495,12/02/2020,15/02/2020,Standard Class,NF-57744,Customer-672,Corporate,United States,San Diego,California,46181,West,OFF-AR-1098,Office Supplies,Art,Pilot Rollerball,110.28,3,0.0,19.54
4452,CA-2021-684982,05/06/2021,08/06/2021,Second Class,TO-18091,Customer-753,Consumer,United States,San Antonio,Texas,65474,Central,FUR-BO-6316,Furniture,Bookcases,Bush Stackable Bookcase,451.84,2,0.0,-24.69
4453,CA-2022-697395,11/12/2022,15/12/2022,Second Class,OA-81733,Customer-182,Consumer,United States,Bellevue,Washington,50015,West,TEC-AC-4594,Technology,Accessories,Plantronics Headset,75.4,1,0.1,18.12
4454,CA-2020-506844,04/02/2020,09/02/2020,Standard Class,SJ-82048,Customer-154,Corporate,United States,Las Vegas,Nevada,98166,West,OFF-AR-5660,Office Supplies,Art,Sanford Pencil,81.02,7,0.1,8.41
4455,CA-2019-338377,28/04/2019,03/05/2019,Standard Class,LL-78551,Customer-609,Corporate,United States,Cambridge,Massachusetts,69107,East,OFF-FA-7724,Office Supplies,Fasteners,Dixon Paper Clips,7.92,1,0.3,0.9
4456,CA-2020-813402,14/09/2020,18/09/2020,Standard Class,EH-50275,Customer-641,Corporate,United States,Philadelphia,Pennsylvania,19492,East,TEC-CO-9831,Technology,Copiers,Xerox WorkCentre,962.08,1,0.0,203.72
4457,CA-2019-441824,06/08/2019,13/08/2019,Second Class,UE-11663,Customer-443,Consumer,United States,West Valley City,Utah,72467,West,FUR-ST-3510,Furniture,Storage,Fellowes Storage Drawer,29.34,1,0.5,2.74
4458,CA-2020-516765,19/02/2020,26/02/2020,Standard Class,OW-71959,Customer-534,Consumer,United States,Akron,Ohio,94395,East,FUR-FU-9306,Furniture,Furnishings,Smead File Pockets,14.93,1,0.1,1.11
4459,CA-2022-135969,27/10/2022,03/11/2022,Standard Class,DP-26678,Customer-316,Consumer,United States,Gulfport,Mississippi,63543,South,OFF-AP-1359,Office Supplies,Appliances,Breville Toaster,182.02,1,0.2,35.09
4460,CA-2019-143085,04/12/2019,08/12/2019,Second Class,FR-83319,Customer-496,Consumer,United States,Covington,Kentucky,76717,South,FUR-CH-4704,Furniture,Chairs,HON Office Chair,921.56,2,0.0,137.65
4461,CA-2020-164570,09/02/2020,12/02/2020,First Class,TD-63822,Customer-786,Corporate,United States,West Jordan,Utah,88219,West,FUR-FU-2387,Furniture,Furnishings,Eldon Desk Accessories,111.72,1,0.15,12.59
4462,CA-2022-547711,09/11/2022,12/11/2022,Second Class,VW-28703,Customer-172,Home Office,United States,Albany,New York,19302,East,OFF-ST-8895,Office Supplies,Storage,Fellowes Storage Drawer,89.76,1,0.2,9.12
4463,CA-2019-167591,01/05/2019,08/05/2019,Second Class,JD-78454,Customer-450,Home Office,United States,San Antonio,Texas,84328,Central,FUR-ST-8406,Furniture,Storage,Rogers Desktop Organizer,151.31,1,0.1,13.49
4464,CA-2019-504994,18/04/2019,22/04/2019,Standard Class,OS-71346,Customer-389,Corporate,United States,Erie,Pennsylvania,28057,East,OFF-FA-3219,Office Supplies,Fasteners,Dixon Paper Clips,8.06,2,0.0,0.99
4465,CA-2019-511448,13/12/2019,15/12/2019,Standard Class,WU-91185,Customer-749,Corporate,United States,Duluth,Minnesota,52330,Central,TEC-AC-5658,Technology,Accessories,Plantronics Headset,159.78,1,0.0,30.37
4466,CA-2020-689776,11/06/2020,16/06/2020,Standard Class,QC-79868,Customer-688,Consumer,United States,Sterling Heights,Michigan,71185,Central,TEC-MA-8974,Technology,Machines,HP LaserJet,331.47,1,0.1,53.69
4467,CA-2019-523313,26/03/2019,28/03/2019,Standard Class,LB-64595,Customer-292,Consumer,United States,Orem,Utah,17294,West,TEC-CO-6191,Technology,Copiers,Xerox WorkCentre,7604.56,6,0.15,1310.82
4468,CA-2022-566819,08/01/2022,13/01/2022,Standard Class,DX-16762,Customer-635,Consumer,United States,Norfolk,Virginia,14583,East,TEC-CO-3847,Technology,Computers,Microsoft Surface,1110.61,1,0.4,203.25
4469,CA-2019-616876,15/04/2019,20/04/2019,Second Class,OM-30140,Customer-257,Consumer,United States,Tucson,Arizona,92118,West,TEC-MA-1751,Technology,Machines,Brother Printer,568.26,2,0.0,53.7
4470,CA-2022-658280,23/11/2022,25/11/2022,Second Class,XY-94151,Customer-570,Consumer,United States,Norfolk,Virginia,20393,East,TEC-MA-4803,Technology,Machines,Hoover Vacuum,619.17,3,0.0,58.78
4471,CA-2021-432431,28/08/2021,03/09/2021,Second Class,NC-17020,Customer-110,Home Office,United States,Gulfport,Mississippi,10139,South,OFF-PA-3068,Office Supplies,Paper,Neenah Paper,48.45,1,0.15,5.4
4472,CA-2019-516306,12/05/2019,19/05/2019,Second Class,YI-34587,Customer-271,Corporate,United States,West Valley City,Utah,77240,West,TEC-PH-8763,Technology,Phones,Cisco TelePresence,770.16,2,0.0,128.86
4473,CA-2020-346233,20/10/2020,24/10/2020,Standard Class,LW-32532,Customer-585,Home Office,United States,Arlington,Virginia,69847,East,OFF-SU-5274,Office Supplies,Supplies,Faber-Castell Eraser,54.99,2,0.1,1.34
4474,CA-2022-830006,16/07/2022,19/07/2022,Standard Class,LM-57451,Customer-225,Consumer,United States,Arlington,Virginia,64099,East,OFF-LA-3268,Office Supplies,Labels,Pres-a-ply Labels,17.96,1,0.4,2.05
4475,CA-2019-487078,04/09/2019,06/09/2019,Standard Class,VQ-10720,Customer-717,Corporate,United States,Cleveland,Ohio,71489,East,FUR-CH-8924,Furniture,Chairs,HON Office Chair,1140.0,2,0.0,136.04
4476,CA-2019-765393,18/03/2019,21/03/2019,Standard Class,FH-68498,Customer-783,Home Office,United States,Gresham,Oregon,89518,West,TEC-MA-4674,Technology,Machines,HP LaserJet,1664.28,4,0.1,239.93
4477,CA-2019-608687,11/09/2019,17/09/2019,Standard Class,LA-61349,Customer-586,Consumer,United States,Sterling Heights,Michigan,66220,Central,TEC-CO-9518,Technology,Copiers,HP Officejet,4829.44,6,0.1,1202.35
4478,CA-2021-931317,23/07/2021,29/07/2021,Standard Class,AG-18310,Customer-387,Consumer,United States,Edison,New Jersey,95247,East,OFF-SU-8289,Office Supplies,Supplies,Sanford EXPO,20.41,1,0.4,1.32
4479,CA-2022-986016,18/11/2022,20/11/2022,First Class,SA-63072,Customer-259,Home Office,United States,Austin,Texas,15886,Central,TEC-CO-7165,Technology,Computers,HP EliteBook,1491.02,1,0.2,325.2
4480,CA-2020-994044,26/06/2020,01/07/2020,Standard Class,MN-69908,Customer-517,Corporate,United States,Akron,Ohio,16243,East,OFF-FA-8554,Office Supplies,Fasteners,Dixon Paper Clips,3.19,1,0.0,0.13
4481,CA-2021-705701,17/07/2021,22/07/2021,Standard Class,GR-95085,Customer-223,Corporate,United States,Huntsville,Alabama,87199,South,OFF-AR-9274,Office Supplies,Art,Sanford Pencil,27.0,1,0.0,3.07
4482,CA-2022-182476,11/11/2022,18/11/2022,Standard Class,ZE-57125,Customer-728,Home Office,United States,Miami,Florida,82520,South,FUR-BO-1919,Furniture,Bookcases,Sauder Bookcase,128.53,1,0.0,-1.82
4483,CA-2021-481637,16/11/2021,18/11/2021,Second Class,BR-56367,Customer-217,Consumer,United States,Covington,Kentucky,56747,South,FUR-TA-4856,Furniture,Tables,Balt Folding Table,2431.1,2,0.15,-211.02
4484,CA-2022-657365,12/06/2022,18/06/2022,Standard Class,KF-20139,Customer-415,Consumer,United States,Rockford,Illinois,61112,Central,TEC-AC-6680,Technology,Accessories,Kensington Keyboard,87.98,1,0.2,15.24
4485,CA-2022-897932,24/06/2022,27/06/2022,Standard Class,FD-33633,Customer-307,Consumer,United States,Savannah,Georgia,96434,South,TEC-CO-5548,Technology,Computers,Microsoft Surface,883.13,1,0.15,144.4
4486,CA-2019-197997,11/09/2019,17/09/2019,Standard Class,QZ-57236,Customer-291,Corporate,United States,Allentown,Pennsylvania,83170,East,TEC-MA-6812,Technology,Machines,Canon PIXMA,361.73,1,0.0,29.64
4487,CA-2022-543648,19/06/2022,25/06/2022,Standard Class,UB-94621,Customer-106,Consumer,United States,Jackson,Mississippi,81187,South,OFF-FA-4838,Office Supplies,Fasteners,3M Tape,14.12,4,0.0,0.73
4488,CA-2022-400913,04/03/2022,08/03/2022,Second Class,VM-60094,Customer-108,Consumer,United States,Bowling Green,Kentucky,90091,South,FUR-CH-9667,Furniture,Chairs,La-Z-Boy Chair,1079.09,2,0.3,127.4
4489,CA-2019-860403,10/09/2019,15/09/2019,Standard Class,WF-16155,Customer-266,Consumer,United States,Grand Rapids,Michigan,23099,Central,FUR-CH-1216,Furniture,Chairs,Ergonomic Pro,493.02,1,0.0,74.88
4490,CA-2022-501284,16/08/2022,20/08/2022,Second Class,QZ-19786,Customer-321,Consumer,United States,Henderson,Nevada,83605,West,TEC-CO-6825,Technology,Copiers,Ricoh Aficio,323.32,1,0.1,61.62
4491,CA-2020-549212,11/03/2020,13/03/2020,Second Class,CA-63698,Customer-77,Consumer,United States,Owensboro,Kentucky,60923,South,TEC-AC-6487,Technology,Accessories,Plantronics Headset,35.59,1,0.1,6.76
4492,CA-2020-904989,06/07/2020,09/07/2020,Standard Class,ZH-83852,Customer-399,Home Office,United States,Detroit,Michigan,31415,Central,TEC-CO-8101,Technology,Computers,Apple MacBook Pro,2870.88,2,0.0,510.56
4493,CA-2020-546345,25/02/2020,29/02/2020,Standard Class,XU-16107,Customer-788,Corporate,United States,Norfolk,Virginia,84221,East,FUR-TA-7672,Furniture,Tables,Lesro T-Shape Table,1458.84,3,0.1,-184.2
4494,CA-2020-551970,17/10/2020,21/10/2020,Second Class,YT-41527,Customer-188,Consumer,United States,Racine,Wisconsin,72957,Central,OFF-EN-4928,Office Supplies,Envelopes,Office Depot Envelopes,9.41,1,0.3,0.99
4495,CA-2022-596609,08/02/2022,12/02/2022,First Class,TP-15074,Customer-567,Consumer,United States,Birmingham,Alabama,70152,South,TEC-MA-2831,Technology,Machines,Brother Printer,315.19,1,0.0,50.04
4496,CA-2020-522132,12/03/2020,14/03/2020,Second Class,YY-27000,Customer-540,Consumer,United States,Columbus,Georgia,77968,South,OFF-ST-4215,Office Supplies,Storage,Rogers Desktop Organizer,45.6,2,0.2,4.37
4497,CA-2021-658998,19/04/2021,25/04/2021,First Class,RC-76962,Customer-441,Consumer,United States,Independence,Missouri,85815,Central,OFF-EN-7841,Office Supplies,Envelopes,Mead Envelopes,11.11,1,0.0,1.34
4498,CA-2021-637334,22/08/2021,26/08/2021,Second Class,TO-30590,Customer-714,Consumer,United States,Eugene,Oregon,70206,West,TEC-CO-4681,Technology,Computers,Dell XPS Laptop,1382.5,2,0.0,244.28
4499,CA-2022-509069,08/03/2022,14/03/2022,Standard Class,AX-54493,Customer-74,Home Office,United States,Chandler,Arizona,14826,West,FUR-ST-6938,Furniture,Storage,Cardinal EasyOpen,106.29,1,0.0,10.76
4500,CA-2022-477260,04/01/2022,11/01/2022,Second Class,NQ-90168,Customer-52,Home Office,United States,Akron,Ohio,99471,East,FUR-ST-6735,Furniture,Storage,3M Corkboard,133.38,1,0.3,7.99
4501,CA-2020-735698,21/12/2020,23/12/2020,Standard Class,YN-47928,Customer-628,Corporate,United States,Tuscaloosa,Alabama,79249,South,TEC-AC-4507,Technology,Accessories,Plantronics Headset,203.18,3,0.5,49.85
